ractive_swrbatsr"birth_date"r"current_sw"r"forty_man_sw"rheight_feetrheight_inchesr"jersey_number"r"name_first_last"r"name_last_first"r"name_sort"r"player_first_last_html"r"player_html"r"player_id"rposition_desigr"primary_position"r"primary_position_cd"r"roster_years"r"stat_years"r"status_short"rteam_idr"throws"rweight
114rNrRr1971-12-06T00:00:00rNrYr6r4r54r"Jose Contreras"r"Contreras, Jose"rCONTRERAS, JOSEr"Jose Contreras"r"Contreras, Jose"r425747rPITCHERrPr1r2009r2009r"Free agent"r115rRr255
115rNrRr1979-02-08T00:00:00rNrYr6r3rr"Aaron Cook"r"Cook, Aaron"rCOOK, AARONr"Aaron Cook"r"Cook, Aaron"r346871rPITCHERrPr1r2002-2011, 2013r2002-2011rSignedr115rRr215
116rNrRr1974-11-16T00:00:00rNrNr6r3r46r"Mark Corey"r"Corey, Mark"rCOREY, MARKr"Mark Corey"r"Corey, Mark"r407579rPITCHERrPr1r2002r2002r"Free agent"r115rRr220
117rYrRr1982-12-03T00:00:00rNrYr6r3r60r"Manny Corpas"r"Corpas, Manny"rCORPAS, MANNYr"Manny Corpas"r"Corpas, Manny"r466918rPITCHERrPr1r2006-2010, 2013-2014r2006-2010, 2013-2014rNRIr115rRr210
118rYrRr1973-10-15T00:00:00rNrNr5r11r50r"David Cortes"r"Cortes, David"rCORTES, DAVIDr"David Cortes"r"Cortes, David"r233694rPITCHERrPr1r2005-2006r2005-2006r"Free agent"r115rRr225
119rNrLr1970-08-21T00:00:00rNrYr6r0rr"Craig Counsell"r"Counsell, Craig"rCOUNSELL, CRAIGr"Craig Counsell"r"Counsell, Craig"r112736rINFIELDERr2Br4r1995, 1997r1995, 1997r"Traded"r115rRr180
120rNrRr1970-08-07T00:00:00rNrNr6r4r54r"Rick Croushore"r"Croushore, Rick"rCROUSHORE, RICKr"Rick Croushore"r"Croushore, Rick"r131701rPITCHERrPr1r1999-2000r2000r"Traded"r115rRr210
121rNrLr1973-01-28T00:00:00rNrNr6r0r23r"Jacob Cruz"r"Cruz, Jacob"rCRUZ, JACOBr"Jacob Cruz"r"Cruz, Jacob"r112901rOUTFIELDERrLFr7r2001r2001rReleasedr115rLr215
122rNrRr1972-09-13T00:00:00rNrNr6r1r35r"Nelson Cruz"r"Cruz, Nelson"rCRUZ, NELSONr"Nelson Cruz"r"Cruz, Nelson"r112906rPITCHERrPr1r2003r2003r"Free agent"r115rRr185
123rNrRr1979-03-27T00:00:00rNrYr6r2r3r"Michael Cuddyer"r"Cuddyer, Michael"rCUDDYER, MICHAELr"Michael Cuddyer"r"Cuddyer, Michael"r150212rOUTFIELDERrRFr9r2011-2014r2012-2014r"Free agent"r115rRr220
124rYrRr1991-10-02T00:00:00rYrYr6r2r56rNoel CuevasrCuevas, NoelrCUEVAS, NOELrNoel CuevasrCuevas, Noelr571595rOUTFIELDERrLFr7r2014-2019r2015-2019rReassignedr115rRr224
125rYrRr1989-04-10T00:00:00rNrYr6r0r23r"Charlie Culberson"r"Culberson, Charlie"rCULBERSON, CHARLIEr"Charlie Culberson"r"Culberson, Charlie"r518586rINFIELDERr3Br5r2012-2015r2013-2015rSignedr115rRr200
126rNrLr1979-01-07T00:00:00rNrYr6r1r21rJack CustrCust, JackrCUST, JACKrJack CustrCust, Jackr400091rOUTFIELDERrLFr7r2002r2002r"Traded"r115rRr250
127rNrSr1963-12-18T00:00:00rNrYr6r4rrJim CzajkowskirCzajkowski, JimrCZAJKOWSKI, JIMrJim CzajkowskirCzajkowski, Jimr112983rPITCHERrPr1r1994r1994rActiver115rRr215
128rYrLr1994-04-01T00:00:00rYrYr6r2r26rDavid DahlrDahl, DavidrDAHL, DAVIDrDavid DahlrDahl, Davidr621311rOUTFIELDERrLFr7r2012, 2014-2019r2014-2019r10-day ILr115rRr200
129rNrRr1982-06-23T00:00:00rNrYr6r2r31rMatt DaleyrDaley, MattrDALEY, MATTrMatt DaleyrDaley, Mattr457935rPITCHERrPr1r2008-2011r2008-2011rSignedr115rRr180
130rNrLr1970-11-13T00:00:00rNrNr5r8r27r"Vic Darensbourg"r"Darensbourg, Vic"rDARENSBOURG, VICr"Vic Darensbourg"r"Darensbourg, Vic"r133240rPITCHERrPr1r2003r2003rReleasedr115rLr175
131rNrRr1976-03-24T00:00:00rNrNr6r5r23r"Joe Davenport"r"Davenport, Joe"rDAVENPORT, JOEr"Joe Davenport"r"Davenport, Joe"r220094rPITCHERrPr1r2001r2001rReleasedr115rRr225
132rYrRr1975-06-25T00:00:00rNrYr6r3r37rKane DavisrDavis, KanerDAVIS, KANErKane DavisrDavis, Kaner282327rPITCHERrPr1r2001r2001r"Traded"r115rRr205
133rYrRr1985-09-07T00:00:00rYrYr6r5r71rWade DavisrDavis, WaderDAVIS, WADErWade DavisrDavis, Wader451584rPITCHERrPr1r2017-2019r2018-2019rActiver115rRr227
134rNrRr1978-06-15T00:00:00rNrNr6r4r45rZach DayrDay, ZachrDAY, ZACHrZach DayrDay, Zachr400180rPITCHERrPr1r2005-2006r2005-2006rWaivedr115rRr215
135rYrRr1994-02-28T00:00:00rYrYr6r2r31rYonathan DazarDaza, YonathanrDAZA, YONATHANrYonathan DazarDaza, Yonathanr602074rOUTFIELDERrLFr7r2010, 2015-2019r2015-2019rActiver115rRr210
136rYrLr1981-04-05T00:00:00rNrYr6r1r29r"Jorge De La Rosa"r"De La Rosa, Jorge"rDE LA ROSA, JORGEr"Jorge De La Rosa"r"De La Rosa, Jorge"r407822rPITCHERrPr1r2008-2016r2008-2016r"Free agent"r115rLr215
137rYrLr1972-10-06T00:00:00rNrNr6r2r39r"Valerio De Los Santos"r"De Los Santos, Valerio"rDE LOS SANTOS, VALERIOr"Valerio De Los Santos"r"De Los Santos, Valerio"r136304rPITCHERrPr1r2008r2008rSignedr115rLr225
138rNrRr1965-10-25T00:00:00rNrYr6r3rr"Steve Decker"r"Decker, Steve"rDECKER, STEVEr"Steve Decker"r"Decker, Steve"r113189rCATCHERrCr2r1996r1996rActiver115rRr205
139rYrRr1983-07-02T00:00:00rNrYr6r3r47rSamuel DedunorDeduno, SamuelrDEDUNO, SAMUELrSamuel DedunorDeduno, Samuelr465679rPITCHERrPr1r2008-2011r2009-2010rClaimedr115rRr210
140rNrRr1970-09-28T00:00:00rNrNr6r2r24rMike DeJeanrDeJean, MikerDEJEAN, MIKErMike DeJeanrDeJean, Miker113211rPITCHERrPr1r1997-2001, 2005-2007r1997-2000, 2005-2006rNRIr115rRr215
141rYrRr1982-02-16T00:00:00rNrYr6r2r53r"Manny Delcarmen"r"Delcarmen, Manny"rDELCARMEN, MANNYr"Manny Delcarmen"r"Delcarmen, Manny"r434668rPITCHERrPr1r2010r2010r"Free agent"r115rRr225
142rYrLr1986-10-19T00:00:00rNrYr5r10r3rDaniel DescalsorDescalso, DanielrDESCALSO, DANIELrDaniel DescalsorDescalso, Danielr518614rINFIELDERr1Br3r2014-2016r2015-2016r"Free agent"r115rRr190
143rYrRr1985-09-20T00:00:00rYrYr6r3r20rIan DesmondrDesmond, IanrDESMOND, IANrIan DesmondrDesmond, Ianr435622rOUTFIELDERrCFr8r2016-2019r2017-2019rActiver115rRr220
144rNrRr1971-01-13T00:00:00rNrYr5r11r39r"Elmer Dessens"r"Dessens, Elmer"rDESSENS, ELMERr"Elmer Dessens"r"Dessens, Elmer"r113296rPITCHERrPr1r2007r2007r"Free agent"r115rRr200
145rYrRr1991-05-27T00:00:00rYrYr6r0r37r"Jairo Diaz"r"Diaz, Jairo"rDIAZ, JAIROr"Jairo Díaz"r"Díaz, Jairo"r545064rPITCHERrPr1r2014-2019r2015-2019rActiver115rRr200
146rYrLr1989-05-22T00:00:00rNrYr6r1r6r"Corey Dickerson"r"Dickerson, Corey"rDICKERSON, COREYr"Corey Dickerson"r"Dickerson, Corey"r572816rOUTFIELDERrLFr7r2010, 2013-2016r2013-2015r"Traded"r115rRr210
147rYrLr1994-07-16T00:00:00rYrYr6r2r64rPhillip DiehlrDiehl, PhilliprDIEHL, PHILLIPrPhillip DiehlrDiehl, Phillipr670426rPITCHERrPr1r2019r2019rReassignedr115rLr180
148rNrRr1974-03-12T00:00:00rNrNr6r4r51r"Craig Dingman"r"Dingman, Craig"rDINGMAN, CRAIGr"Craig Dingman"r"Dingman, Craig"r276374rPITCHERrPr1r2001r2001rReleasedr115rRr230
149rNrRr1968-05-24T00:00:00rNrNr6r2r45r"Jerry Dipoto"r"Dipoto, Jerry"rDIPOTO, JERRYr"Jerry Dipoto"r"Dipoto, Jerry"r113386rPITCHERrPr1r1996-2001r1997-2000rReleasedr115rRr205
150rNrRr1978-02-13T00:00:00rNrNr6r1r47rScott DohmannrDohmann, ScottrDOHMANN, SCOTTrScott DohmannrDohmann, Scottr430617rPITCHERrPr1r2004-2006r2004-2006r"Traded"r115rRr200
151rNrRr1973-11-25T00:00:00rNrYr6r0r35rOctavio DotelrDotel, OctaviorDOTEL, OCTAVIOrOctavio DotelrDotel, Octavior136734rPITCHERrPr1r2010r2010r"Free agent"r115rRr230
152rNrRr1971-08-01T00:00:00rNrNr6r0r50r"Travis Driskill"r"Driskill, Travis"rDRISKILL, TRAVISr"Travis Driskill"r"Driskill, Travis"r150344rPITCHERrPr1r2004r2004r"Free agent"r115rRr215
153rYrLr1985-05-23T00:00:00rNrYr6r0r38rMike DunnrDunn, MikerDUNN, MIKErMike DunnrDunn, Miker445197rPITCHERrPr1r2016-2019r2017-2019rReleasedr115rLr212
154rNrRr1977-11-23T00:00:00rNrYr6r2r49rAdam EatonrEaton, AdamrEATON, ADAMrAdam EatonrEaton, Adamr284566rPITCHERrPr1r2009r2009rSignedr115rRr215
155rNrRr1971-05-25T00:00:00rNrNr6r4r39r"Angel Echevarria"r"Echevarria, Angel"rECHEVARRIA, ANGELr"Angel Echevarria"r"Echevarria, Angel"r113724rOUTFIELDERrRFr9r1996-2000r1996-2000rWaivedr115rRr235
156rYrRr1983-08-30T00:00:00rNrYr6r0r47r"Mike Ekstrom"r"Ekstrom, Mike"rEKSTROM, MIKEr"Mike Ekstrom"r"Ekstrom, Mike"r455091rPITCHERrPr1r2011-2012r2012rSignedr115rRr190
157rYrRr1976-02-23T00:00:00rNrYr6r7r50r"Scott Elarton"r"Elarton, Scott"rELARTON, SCOTTr"Scott Elarton"r"Elarton, Scott"r134003rPITCHERrPr1r2001, 2003-2004r2001, 2003-2004r"Free agent"r115rRr240
158rNrRr1980-07-12T00:00:00rNrYr6r6r40r"Brad Eldred"r"Eldred, Brad"rELDRED, BRADr"Brad Eldred"r"Eldred, Brad"r434660rINFIELDERr1Br3r2010r2010rSignedr115rRr270
159rNrRr1977-06-06T00:00:00rNrYr5r10r14r"Mark Ellis"r"Ellis, Mark"rELLIS, MARKr"Mark Ellis"r"Ellis, Mark"r407885rINFIELDERr2Br4r2011r2011r"Free agent"r115rRr190
160rNrLr1970-01-23T00:00:00rNrYr6r2r41r"Alan Embree"r"Embree, Alan"rEMBREE, ALANr"Alan Embree"r"Embree, Alan"r113833rPITCHERrPr1r2008-2009r2009r"Free agent"r115rLr200
161rNrRr1975-09-24T00:00:00rNrNr6r2r44r"Mario Encarnacion"r"Encarnacion, Mario"rENCARNACION, MARIOr"Mario Encarnacion"r"Encarnacion, Mario"r276512rOUTFIELDERrLFr7r2001r2001rWaivedr115rRr210
162rYrRr1986-10-06T00:00:00rNrYr6r4r61r"Edgmer Escalona"r"Escalona, Edgmer"rESCALONA, EDGMERr"Edgmer Escalona"r"Escalona, Edgmer"r467850rPITCHERrPr1r2009-2013r2009-2013rSignedr115rRr235
163rNrRr1981-09-27T00:00:00rNrYr6r0r35rMike EspositorEsposito, MikerESPOSITO, MIKErMike EspositorEsposito, Miker435438rPITCHERrPr1r2005-2006r2005-2006rSignedr115rRr190
164rNrRr1974-08-23T00:00:00rNrNr6r1r8rBobby EstalellarEstalella, BobbyrESTALELLA, BOBBYrBobby EstalellarEstalella, Bobbyr113911rCATCHERrCr2r2002-2003r2002-2003r"Free agent"r115rRr225
165rNrRr1973-02-18T00:00:00rNrYr6r1r55rShawn EstesrEstes, ShawnrESTES, SHAWNrShawn EstesrEstes, Shawnr113915rPITCHERrPr1r2004r2004r"Free agent"r115rLr210
166rYrRr1992-12-28T00:00:00rYrYr6r6r54r"Carlos Estevez"r"Estevez, Carlos"rESTEVEZ, CARLOSr"Carlos Estévez"r"Estévez, Carlos"r608032rPITCHERrPr1r2011, 2015-2019r2016-2019rActiver115rRr275
167rNrLr1975-02-19T00:00:00rNrNr6r0r47r"Horacio Estrada"r"Estrada, Horacio"rESTRADA, HORACIOr"Horacio Estrada"r"Estrada, Horacio"r216194rPITCHERrPr1r2001r2001rReleasedr115rLr160
168rNrSr1968-07-03T00:00:00rNrYr6r1rr"Mike Farmer"r"Farmer, Mike"rFARMER, MIKEr"Mike Farmer"r"Farmer, Mike"r114014rPITCHERrPr1r1996r1996rActiver115rLr193
169rNrRr1971-08-10T00:00:00rNrNr6r2r50rSal FasanorFasano, SalrFASANO, SALrSal FasanorFasano, Salr114031rCATCHERrCr2r2001, 2009r2001, 2009rNRIr115rRr225
170rNrLr1963-01-05T00:00:00rNrNr6r1r13r"Jeff Fassero"r"Fassero, Jeff"rFASSERO, JEFFr"Jeff Fassero"r"Fassero, Jeff"r114032rPITCHERrPr1r2004r2004rReleasedr115rLr215
171rNrRr1975-12-11T00:00:00rNrNr6r2r35rNate FieldrField, NaterFIELD, NATErNate FieldrField, Nater407757rPITCHERrPr1r2006r2006r"Free agent"r115rRr210
172rYrRr1987-02-22T00:00:00rNrYr5r10r36rTommy FieldrField, TommyrFIELD, TOMMYrTommy FieldrField, Tommyr474494rINFIELDERrSSr6r2010-2012r2010-2012rClaimedr115rRr185
173rNrLr1965-03-12T00:00:00rNrNr6r2r12rSteve FinleyrFinley, SteverFINLEY, STEVErSteve FinleyrFinley, Stever114135rOUTFIELDERrCFr8r2007r2007rReleasedr115rLr195
174rYrLr1986-01-27T00:00:00rNrYr6r2r58rYohan FlanderFlande, YohanrFLANDE, YOHANrYohan FlanderFlande, Yohanr456071rPITCHERrPr1r2013-2016r2014-2016rSignedr115rLr180
175rNrLr1975-07-31T00:00:00rNrYr6r0r53r"Randy Flores"r"Flores, Randy"rFLORES, RANDYr"Randy Flores"r"Flores, Randy"r420864rPITCHERrPr1r2002, 2009-2010r2002, 2009-2010rClaimedr115rLr190
176rNrRr1976-12-13T00:00:00rNrYr6r0r51rJosh FoggrFogg, JoshrFOGG, JOSHrJosh FoggrFogg, Joshr150319rPITCHERrPr1r2006-2007, 2009r2006-2007, 2009r"Free agent"r115rRr205
177rYrSr1986-03-22T00:00:00rNrYr6r5r24r"Dexter Fowler"r"Fowler, Dexter"rFOWLER, DEXTERr"Dexter Fowler"r"Fowler, Dexter"r451594rOUTFIELDERrCFr8r2007-2013r2007-2013r"Traded"r115rRr195
178rNrLr1981-01-08T00:00:00rNrYr6r5r26r"Jeff Francis"r"Francis, Jeff"rFRANCIS, JEFFr"Jeff Francis"r"Francis, Jeff"r433585rPITCHERrPr1r2004-2010, 2012-2013r2004-2008, 2010, 2012-2013rActiver115rLr220
179rNrRr1967-08-19T00:00:00rNrYr6r3rr"Scott Fredrickson"r"Fredrickson, Scott"rFREDRICKSON, SCOTTr"Scott Fredrickson"r"Fredrickson, Scott"r114396rPITCHERrPr1r1993r1993rActiver115rRr215
180rYrLr1993-05-14T00:00:00rYrYr6r4r21r"Kyle Freeland"r"Freeland, Kyle"rFREELAND, KYLEr"Kyle Freeland"r"Freeland, Kyle"r607536rPITCHERrPr1r2014, 2016-2019r2016-2019r10-day ILr115rLr201
181rNrRr1979-10-20T00:00:00rNrNr6r2r21r"Choo Freeman"r"Freeman, Choo"rFREEMAN, CHOOr"Choo Freeman"r"Freeman, Choo"r425551rOUTFIELDERrCFr8r2004-2007r2004-2006r"Free agent"r115rRr200
182rNrRr1963-04-10T00:00:00rNrNr6r7rr"Marvin Freeman"r"Freeman, Marvin"rFREEMAN, MARVINr"Marvin Freeman"r"Freeman, Marvin"r114410rPITCHERrPr1r1993-1996r1994-1996rWaivedr115rRr222
183rYrRr1987-07-08T00:00:00rNrYr6r4r53r"Christian Friedrich"r"Friedrich, Christian"rFRIEDRICH, CHRISTIANr"Christian Friedrich"r"Friedrich, Christian"r543184rPITCHERrPr1r2010-2016r2012-2015rReleasedr115rLr222
184rNrRr1966-08-31T00:00:00rNrNr5r9r2r"Jeff Frye"r"Frye, Jeff"rFRYE, JEFFr"Jeff Frye"r"Frye, Jeff"r114464rINFIELDERr2Br4r2000r2000r"Free agent"r115rRr160
185rNrLr1975-08-09T00:00:00rNrYr6r4r40r"Brian Fuentes"r"Fuentes, Brian"rFUENTES, BRIANr"Brian Fuentes"r"Fuentes, Brian"r150118rPITCHERrPr1r2002-2008r2002-2008r"Free agent"r115rLr230
186rYrRr1993-02-19T00:00:00rYrYr6r2r8rJosh FuentesrFuentes, JoshrFUENTES, JOSHrJosh FuentesrFuentes, Joshr658069rINFIELDERr1Br3r2014-2019r2015-2019rReassignedr115rRr209
187rNrLr1966-10-08T00:00:00rNrYr6r0rr"Jay Gainer"r"Gainer, Jay"rGAINER, JAYr"Jay Gainer"r"Gainer, Jay"r114519rINFIELDERr1Br3r1993r1993rActiver115rLr190
188rNrRr1961-06-18T00:00:00rNrNr6r3rr"Andres Galarraga"r"Galarraga, Andres"rGALARRAGA, ANDRESr"Andres Galarraga"r"Galarraga, Andres"r114526rINFIELDERr1Br3r1993-1997r1993-1997r"Free agent"r115rRr265
189rNrRr1965-03-02T00:00:00rNrNr6r0r3rRon GantrGant, RonrGANT, RONrRon GantrGant, Ronr114567rOUTFIELDERrLFr7r2000-2001r2001r"Traded"r115rRr195
190rNrSr1976-12-02T00:00:00rNrNr5r8r25r"Eddy Garabito"r"Garabito, Eddy"rGARABITO, EDDYr"Eddy Garabito"r"Garabito, Eddy"r408199rINFIELDERr2Br4r2005r2005r"Free agent"r115rRr200
191rNrRr1979-09-27T00:00:00rNrYr6r6r27r"Jon Garland"r"Garland, Jon"rGARLAND, JONr"Jon Garland"r"Garland, Jon"r279782rPITCHERrPr1r2013r2013rReleasedr115rRr210
192rYrRr1987-08-13T00:00:00rNrYr6r2r13r"Dustin Garneau"r"Garneau, Dustin"rGARNEAU, DUSTINr"Dustin Garneau"r"Garneau, Dustin"r572863rCATCHERrCr2r2009, 2014-2017r2014-2017rClaimedr115rRr205
193rYrRr1984-12-15T00:00:00rNrYr6r2r41r"Cole Garner"r"Garner, Cole"rGARNER, COLEr"Cole Garner"r"Garner, Cole"r451198rOUTFIELDERrLFr7r2009-2011r2009-2011r"Free agent"r115rRr215
194rYrRr1987-09-23T00:00:00rNrYr6r1r62r"Gonzalez Germen"r"Germen, Gonzalez"rGERMEN, GONZALEZr"Gonzalez Germen"r"Germen, Gonzalez"r542674rPITCHERrPr1r2015-2016r2015-2016rSignedr115rRr200
195rNrLr1971-01-08T00:00:00rNrYr6r3r23rJason GiambirGiambi, JasonrGIAMBI, JASONrJason GiambirGiambi, Jasonr114739rINFIELDERr1Br3r2009-2012r2009-2012r"Free agent"r115rRr240
196rNrRr1975-02-05T00:00:00rNrYr6r2r32r"Derrick Gibson"r"Gibson, Derrick"rGIBSON, DERRICKr"Derrick Gibson"r"Gibson, Derrick"r136763rOUTFIELDERrRFr9r1998-2000r1998-1999rSignedr115rRr245
197rYrRr1975-08-07T00:00:00rNrNr6r3r16r"Geronimo Gil"r"Gil, Geronimo"rGIL, GERONIMOr"Geronimo Gil"r"Gil, Geronimo"r282594rCATCHERrCr2r2006-2007r2007rReleasedr115rRr240
198rNrRr1964-10-14T00:00:00rNrNr5r11rr"Joe Girardi"r"Girardi, Joe"rGIRARDI, JOEr"Joe Girardi"r"Girardi, Joe"r114833rCATCHERrCr2r1993-1995r1993-1995r"Traded"r115rRr200
199rNrRr1978-01-04T00:00:00rNrNr6r5r86r"Chris Gissell"r"Gissell, Chris"rGISSELL, CHRISr"Chris Gissell"r"Gissell, Chris"r277414rPITCHERrPr1r2004, 2010r2004, 2010rSignedr115rRr210
200rNrLr1976-04-05T00:00:00rNrYr6r1r23rRoss GloadrGload, RossrGLOAD, ROSSrRoss GloadrGload, Rossr340393rOUTFIELDERrLFr7r2002r2002rSignedr115rLr190
201rYrRr1988-03-05T00:00:00rNrYr6r2r67r"Hector Gomez"r"Gomez, Hector"rGOMEZ, HECTORr"Héctor Gómez"r"Gómez, Héctor"r467143rINFIELDERrSSr6r2008-2012r2010-2012rClaimedr115rRr195
202rNrRr1960-09-03T00:00:00rNrYr6r3rrRene GonzalesrGonzales, RenerGONZALES, RENErRene GonzalesrGonzales, Rener114922rINFIELDERr3Br5r1997r1997rActiver115rRr200
203rYrLr1985-10-17T00:00:00rNrYr6r1r5r"Carlos Gonzalez"r"Gonzalez, Carlos"rGONZALEZ, CARLOSr"Carlos González"r"González, Carlos"r471865rOUTFIELDERrRFr9r2008-2018r2009-2018r"Free agent"r115rLr220
204rYrRr1992-01-15T00:00:00rYrYr6r3r50rChi Chi GonzalezrGonzalez, Chi ChirGONZALEZ, CHI CHIrChi Chi GonzálezrGonzález, Chi Chir592346rPITCHERrPr1r2018-2019r2019rActiver115rRr215
205rYrRr1983-02-23T00:00:00rNrYr6r2rr"Edgar Gonzalez"r"Gonzalez, Edgar"rGONZALEZ, EDGARr"Edgar Gonzalez"r"Gonzalez, Edgar"r429440rPITCHERrPr1r2011-2012r2011rSignedr115rRr210
206rNrRr1976-05-25T00:00:00rNrNr6r4r38r"Lariel Gonzalez"r"Gonzalez, Lariel"rGONZALEZ, LARIELr"Lariel Gonzalez"r"Gonzalez, Lariel"r136764rPITCHERrPr1r1998-1999r1998rWaivedr115rRr228
207rNrRr1979-06-26T00:00:00rNrNr5r11r3rLuis GonzalezrGonzalez, LuisrGONZALEZ, LUISrLuis GonzalezrGonzalez, Luisr430840rINFIELDERr2Br4r2004-2007, 2009r2004-2006, 2009rNRIr115rRr205
208rNrLr1972-09-30T00:00:00rNrYr5r11r1r"Curtis Goodwin"r"Goodwin, Curtis"rGOODWIN, CURTISr"Curtis Goodwin"r"Goodwin, Curtis"r114957rOUTFIELDERrCFr8r1998-1999r1998rActiver115rLr180
209rNrLr1968-07-27T00:00:00rNrNr6r0r24rTom GoodwinrGoodwin, TomrGOODWIN, TOMrTom GoodwinrGoodwin, Tomr114961rOUTFIELDERrCFr8r2000r2000r"Traded"r115rRr195
210rNrRr1967-08-14T00:00:00rNrYr6r0rr"Joe Grahe"r"Grahe, Joe"rGRAHE, JOEr"Joe Grahe"r"Grahe, Joe"r115035rPITCHERrPr1r1995r1995rActiver115rRr200
211rNrRr1963-10-24T00:00:00rNrYr6r2rr"Mark Grant"r"Grant, Mark"rGRANT, MARKr"Mark Grant"r"Grant, Mark"r115047rPITCHERrPr1r1993r1993rActiver115rRr205
212rYrRr1991-11-05T00:00:00rYrYr6r4r55r"Jon Gray"r"Gray, Jon"rGRAY, JONr"Jon Gray"r"Gray, Jon"r592351rPITCHERrPr1r2013-2019r2014-2019r60-day ILr115rRr227
213rNrRr1971-05-08T00:00:00rNrNr5r10r20r"Todd Greene"r"Greene, Todd"rGREENE, TODDr"Todd Greene"r"Greene, Todd"r115103rCATCHERrCr2r2004-2005r2004-2005r"Free agent"r115rRr210
214rYrRr1976-11-11T00:00:00rNrYr6r5r49r"Jason Grilli"r"Grilli, Jason"rGRILLI, JASONr"Jason Grilli"r"Grilli, Jason"r276351rPITCHERrPr1r2008-2009r2008-2009r"Traded"r115rRr235
215rYrLr1988-01-10T00:00:00rNrYr6r0r65r"Jason Gurka"r"Gurka, Jason"rGURKA, JASONr"Jason Gurka"r"Gurka, Jason"r543261rPITCHERrPr1r2014-2016r2015-2016rReleasedr115rLr170
216rYrRr1979-04-08T00:00:00rNrYr6r1r15r"Jeremy Guthrie"r"Guthrie, Jeremy"rGUTHRIE, JEREMYr"Jeremy Guthrie"r"Guthrie, Jeremy"r425386rPITCHERrPr1r2012r2012r"Traded"r115rRr205
217rNrRr1964-01-29T00:00:00rNrYr6r2rrJohn HabyanrHabyan, JohnrHABYAN, JOHNrJohn HabyanrHabyan, Johnr115281rPITCHERrPr1r1996r1996rActiver115rRr195
218rNrRr1974-10-06T00:00:00rNrNr6r4r51r"Luther Hackman"r"Hackman, Luther"rHACKMAN, LUTHERr"Luther Hackman"r"Hackman, Luther"r235097rPITCHERrPr1r1999r1999r"Traded"r115rRr195
219rYrRr1987-09-27T00:00:00rNrYr6r2r61rDavid HalerHale, DavidrHALE, DAVIDrDavid HalerHale, Davidr571735rPITCHERrPr1r2015-2016r2015-2016rClaimedr115rRr210
220rNrLr1964-12-03T00:00:00rNrNr6r1r--r"Darryl Hamilton"r"Hamilton, Darryl"rHAMILTON, DARRYLr"Darryl Hamilton"r"Hamilton, Darryl"r115378rOUTFIELDERrLFr7r1998-1999, 2001r1998-1999rReleasedr115rRr190
221rYrRr1982-09-02T00:00:00rNrYr6r6r46rJason HammelrHammel, JasonrHAMMEL, JASONrJason HammelrHammel, Jasonr434628rPITCHERrPr1r2009-2012r2009-2011r"Traded"r115rRr225
222rNrRr1971-03-05T00:00:00rNrNr6r0r4r"Jeffrey Hammonds"r"Hammonds, Jeffrey"rHAMMONDS, JEFFREYr"Jeffrey Hammonds"r"Hammonds, Jeffrey"r115394rOUTFIELDERrRFr9r2000r2000r"Free agent"r115rRr220
223rYrRr1994-10-10T00:00:00rYrYr5r11r1r"Garrett Hampson"r"Hampson, Garrett"rHAMPSON, GARRETTr"Garrett Hampson"r"Hampson, Garrett"r641658rINFIELDERr2Br4r2016-2019r2018-2019rActiver115rRr188
224rYrLr1980-05-24T00:00:00rNrYr6r1r47rJustin HampsonrHampson, JustinrHAMPSON, JUSTINrJustin HampsonrHampson, Justinr430618rPITCHERrPr1r2006r2006rWaivedr115rLr205
225rNrRr1972-09-09T00:00:00rNrYr5r10r10rMike HamptonrHampton, MikerHAMPTON, MIKErMike HamptonrHampton, Miker115399rPITCHERrPr1r2001-2002r2001-2002r"Traded"r115rLr195
226rYrRr1980-08-16T00:00:00rNrYr6r0r30rRyan HaniganrHanigan, RyanrHANIGAN, RYANrRyan HaniganrHanigan, Ryanr452672rCATCHERrCr2r2017r2017r"Free agent"r115rRr225
227rYrRr1971-07-15T00:00:00rNrNr6r2r49r"Tim Harikkala"r"Harikkala, Tim"rHARIKKALA, TIMr"Tim Harikkala"r"Harikkala, Tim"r115475rPITCHERrPr1r2004, 2007r2004, 2007rSignedr115rRr185
228rNrRr1966-10-25T00:00:00rNrYr6r5rr"Mike Harkey"r"Harkey, Mike"rHARKEY, MIKEr"Mike Harkey"r"Harkey, Mike"r115476rPITCHERrPr1r1994r1994rActiver115rRr220
229rNrRr1963-12-01T00:00:00rNrNr6r2rr"Greg Harris"r"Harris, Greg"rHARRIS, GREGr"Greg Harris"r"Harris, Greg"r115522rPITCHERrPr1r1993-1994r1993-1994rReleasedr115rRr190
230rNrLr1964-10-28T00:00:00rNrNr5r10r28r"Lenny Harris"r"Harris, Lenny"rHARRIS, LENNYr"Lenny Harris"r"Harris, Lenny"r115529rINFIELDERr2Br4r1999r1999r"Traded"r115rRr235
231rYrRr1984-08-28T00:00:00rNrYr6r4r48r"Will Harris"r"Harris, Will"rHARRIS, WILLr"Will Harris"r"Harris, Will"r501789rPITCHERrPr1r2012-2013r2012-2013rClaimedr115rRr240
232rNrRr1971-04-30T00:00:00rNrYr6r2rrRyan HawblitzelrHawblitzel, RyanrHAWBLITZEL, RYANrRyan HawblitzelrHawblitzel, Ryanr115623rPITCHERrPr1r1996r1996rActiver115rRr170
